Serial Number,Success,Status,MAC Address,Part Number,Device Model,Device Status,Workspace ID,Folder,Rule,Error,Order Obj Key,Order Category,Order POS ID,Order Serial Number,Order MAC Address,Order Bill To Name,Order End User Name,Order Part Number,Order Part Description,Order Invoice Date,Order Ship Date,Order Qty,Order Ext Cost,Order Invoice No,Order Order No,Order Customer PO,Order Line No,Order Line Type,Order Zip Code,Order Source,Order Status,Order Party ID,Order Country Party ID,Order Global Party ID,Order Created At,Order Updated At
"CNP8LBM1YX",True,"Found","34:3A:20:CA:74:34","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_41048077","network","7100817154","CNP8LBM1YX","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-21 12:00:00","2022-12-12 12:00:00","","0","","","PDW_SHIP_41048077","0","","","IN","complete","","","","2023-03-01T11:08:17.743408Z","2023-03-01T11:08:18.419793Z"
"CNP8LBM1Z5",True,"Found","34:3A:20:CA:7E:06","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_41048080","network","7100817154","CNP8LBM1Z5","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-21 12:00:00","2022-12-12 12:00:00","","0","","","PDW_SHIP_41048080","0","","","IN","complete","","","","2023-03-01T11:08:17.782755Z","2023-03-01T11:08:18.535809Z"
"CNP8LBM1ZR",True,"Found","34:3A:20:CA:7A:BC","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_41048081","network","7100817154","CNP8LBM1ZR","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-21 12:00:00","2022-12-12 12:00:00","","0","","","PDW_SHIP_41048081","0","","","IN","complete","","","","2023-03-01T11:08:17.787072Z","2023-03-01T11:08:18.599015Z"
"CNP8LBM20H",True,"Found","34:3A:20:CA:7F:D4","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_41048083","network","7100817154","CNP8LBM20H","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-21 12:00:00","2022-12-12 12:00:00","","0","","","PDW_SHIP_41048083","0","","","IN","complete","","","","2023-03-01T11:08:17.796769Z","2023-03-01T11:08:18.658472Z"
"CNP8LBM20J",True,"Found","34:3A:20:CA:5B:F8","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_41048084","network","7100817154","CNP8LBM20J","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-21 12:00:00","2022-12-12 12:00:00","","0","","","PDW_SHIP_41048084","0","","","IN","complete","","","","2023-03-01T11:08:17.800829Z","2023-03-01T11:08:18.752666Z"
"CNP8LBM20R",True,"Found","34:3A:20:CA:67:68","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_41048089","network","7100817154","CNP8LBM20R","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-21 12:00:00","2022-12-12 12:00:00","","0","","","PDW_SHIP_41048089","0","","","IN","complete","","","","2023-03-01T11:09:35.268018Z","2023-03-01T11:09:35.753450Z"
"CNP8LBM20S",True,"Found","34:3A:20:CA:7F:A2","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_41048090","network","7100817154","CNP8LBM20S","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-21 12:00:00","2022-12-12 12:00:00","","0","","","PDW_SHIP_41048090","0","","","IN","complete","","","","2023-03-01T11:09:35.282142Z","2023-03-01T11:09:35.954754Z"
"CNP8LBM20Z",True,"Found","34:3A:20:CA:65:CE","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_41048091","network","7100817154","CNP8LBM20Z","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-21 12:00:00","2022-12-12 12:00:00","","0","","","PDW_SHIP_41048091","0","","","IN","complete","","","","2023-03-01T11:09:35.291207Z","2023-03-01T11:09:35.812890Z"
"CNP8LBM211",True,"Found","34:3A:20:CA:76:48","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_41048092","network","7100817154","CNP8LBM211","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-21 12:00:00","2022-12-12 12:00:00","","0","","","PDW_SHIP_41048092","0","","","IN","complete","","","","2023-03-01T11:09:35.302655Z","2023-03-01T11:09:35.788876Z"
"CNP8LBM214",True,"Found","34:3A:20:CA:67:EC","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_41048095","network","7100817154","CNP8LBM214","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-21 12:00:00","2022-12-12 12:00:00","","0","","","PDW_SHIP_41048095","0","","","IN","complete","","","","2023-03-01T11:09:35.344104Z","2023-03-01T11:09:35.816032Z"
"CNP8LBM21D",True,"Found","34:3A:20:CA:84:12","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_41048098","network","7100817154","CNP8LBM21D","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-21 12:00:00","2022-12-12 12:00:00","","0","","","PDW_SHIP_41048098","0","","","IN","complete","","","","2023-03-01T11:09:35.389772Z","2023-03-01T11:09:36.056382Z"
"CNP8LBM21L",True,"Found","34:3A:20:CA:84:DC","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_41048103","network","7100817154","CNP8LBM21L","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-21 12:00:00","2022-12-12 12:00:00","","0","","","PDW_SHIP_41048103","0","","","IN","complete","","","","2023-03-01T11:09:35.435664Z","2023-03-01T11:09:36.320082Z"
"CNP8LBM21M",True,"Found","34:3A:20:CA:84:32","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_41048104","network","7100817154","CNP8LBM21M","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-21 12:00:00","2022-12-12 12:00:00","","0","","","PDW_SHIP_41048104","0","","","IN","complete","","","","2023-03-01T11:09:35.449794Z","2023-03-01T11:09:36.376971Z"
"CNP8LBM21N",True,"Found","34:3A:20:CA:5A:AC","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_41048105","network","7100817154","CNP8LBM21N","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-21 12:00:00","2022-12-12 12:00:00","","0","","","PDW_SHIP_41048105","0","","","IN","complete","","","","2023-03-01T11:09:35.461844Z","2023-03-01T11:09:36.361958Z"
"CNP8LBM21P",True,"Found","34:3A:20:CA:6F:F4","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_41048106","network","7100817154","CNP8LBM21P","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-21 12:00:00","2022-12-12 12:00:00","","0","","","PDW_SHIP_41048106","0","","","IN","complete","","","","2023-03-01T11:09:35.484809Z","2023-03-01T11:09:36.386032Z"
"CNP8LBM21R",True,"Found","34:3A:20:CA:6D:F8","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_41048107","network","7100817154","CNP8LBM21R","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-21 12:00:00","2022-12-12 12:00:00","","0","","","PDW_SHIP_41048107","0","","","IN","complete","","","","2023-03-01T11:09:35.518191Z","2023-03-01T11:09:36.424462Z"
"CNP8LBM21W",True,"Found","34:3A:20:CA:80:F0","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_41048109","network","7100817154","CNP8LBM21W","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-21 12:00:00","2022-12-12 12:00:00","","0","","","PDW_SHIP_41048109","0","","","IN","complete","","","","2023-03-01T11:09:35.548291Z","2023-03-01T11:09:36.648432Z"
"CNP8LBM21Y",True,"Found","34:3A:20:CA:5F:36","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_41048111","network","7100817154","CNP8LBM21Y","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-21 12:00:00","2022-12-12 12:00:00","","0","","","PDW_SHIP_41048111","0","","","IN","complete","","","","2023-03-01T11:09:35.567338Z","2023-03-01T11:09:36.714020Z"
"CNP8LBM21Z",True,"Found","34:3A:20:CA:5E:64","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_41048112","network","7100817154","CNP8LBM21Z","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-21 12:00:00","2022-12-12 12:00:00","","0","","","PDW_SHIP_41048112","0","","","IN","complete","","","","2023-03-01T11:09:35.576882Z","2023-03-01T11:09:36.646274Z"
"CNP8LBM221",True,"Found","34:3A:20:CA:7E:D6","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_41048114","network","7100817154","CNP8LBM221","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-21 12:00:00","2022-12-12 12:00:00","","0","","","PDW_SHIP_41048114","0","","","IN","complete","","","","2023-03-01T11:09:35.595002Z","2023-03-01T11:09:36.785136Z"
"CNP8LBM22D",True,"Found","34:3A:20:CA:87:B2","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_41048125","network","7100817154","CNP8LBM22D","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-21 12:00:00","2022-12-12 12:00:00","","0","","","PDW_SHIP_41048125","0","","","IN","complete","","","","2023-03-01T11:09:36.001374Z","2023-03-01T11:09:37.011447Z"
"CNP8LBM22K",True,"Found","34:3A:20:CA:6D:4E","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_41048126","network","7100817154","CNP8LBM22K","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-21 12:00:00","2022-12-12 12:00:00","","0","","","PDW_SHIP_41048126","0","","","IN","complete","","","","2023-03-01T11:09:41.665060Z","2023-03-01T11:09:41.881229Z"
"CNP8LBM22Q",True,"Found","34:3A:20:CA:65:A0","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_41041528","network","7100816973","CNP8LBM22Q","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-21 12:00:00","2022-12-10 12:00:00","","0","","","PDW_SHIP_41041528","0","","","IN","complete","","","","2023-03-01T04:00:43.878915Z","2023-03-01T04:00:45.791817Z"
"CNP8LBM23J",True,"Found","34:3A:20:CA:5A:BE","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_41041529","network","7100816973","CNP8LBM23J","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-21 12:00:00","2022-12-10 12:00:00","","0","","","PDW_SHIP_41041529","0","","","IN","complete","","","","2023-03-01T04:00:43.903114Z","2023-03-01T04:00:45.819978Z"
"CNPBKPP1SD",True,"Found","34:3A:20:C8:D2:0E","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38976507","network","7100832648","CNPBKPP1SD","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38976507","0","","","IN","complete","","","","2023-03-02T19:36:55.025758Z","2023-03-02T19:36:55.392168Z"
"CNPBKPP25N",True,"Found","34:3A:20:C8:E5:9C","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38976508","network","7100832648","CNPBKPP25N","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38976508","0","","","IN","complete","","","","2023-03-02T19:36:55.030365Z","2023-03-02T19:36:55.407872Z"
"CNPBKPP26L",True,"Found","34:3A:20:C8:ED:D0","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38976509","network","7100832648","CNPBKPP26L","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38976509","0","","","IN","complete","","","","2023-03-02T19:36:55.036694Z","2023-03-02T19:36:55.457303Z"
"CNPBKPP290",True,"Found","34:3A:20:C8:F7:E0","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38976511","network","7100832648","CNPBKPP290","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38976511","0","","","IN","complete","","","","2023-03-02T19:36:55.044765Z","2023-03-02T19:36:55.640789Z"
"CNPBKPP291",True,"Found","34:3A:20:C9:1F:D8","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38976512","network","7100832648","CNPBKPP291","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38976512","0","","","IN","complete","","","","2023-03-02T19:36:55.049839Z","2023-03-02T19:36:55.675939Z"
"CNPBKPP292",True,"Found","34:3A:20:C8:C0:AA","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38976513","network","7100832648","CNPBKPP292","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38976513","0","","","IN","complete","","","","2023-03-02T19:36:55.057936Z","2023-03-02T19:36:55.819539Z"
"CNPBKPP2C9",True,"Found","34:3A:20:C9:1D:26","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38976514","network","7100832648","CNPBKPP2C9","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38976514","0","","","IN","complete","","","","2023-03-02T19:36:55.061944Z","2023-03-02T19:36:55.860486Z"
"CNPBKPP2CB",True,"Found","34:3A:20:C8:F2:18","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38976515","network","7100832648","CNPBKPP2CB","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38976515","0","","","IN","complete","","","","2023-03-02T19:36:55.065821Z","2023-03-02T19:36:55.899598Z"
"CNPBKPP2CC",True,"Found","34:3A:20:C8:F3:28","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38976516","network","7100832648","CNPBKPP2CC","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38976516","0","","","IN","complete","","","","2023-03-02T19:36:55.071740Z","2023-03-02T19:36:56.040876Z"
"CNPBKPP2CM",True,"Found","34:3A:20:C8:F8:3C","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38976521","network","7100832648","CNPBKPP2CM","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38976521","0","","","IN","complete","","","","2023-03-02T19:37:57.918119Z","2023-03-02T19:37:58.345516Z"
"CNPBKPP2CP",True,"Found","34:3A:20:C9:12:F2","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38976523","network","7100832648","CNPBKPP2CP","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38976523","0","","","IN","complete","","","","2023-03-02T19:37:57.931979Z","2023-03-02T19:37:58.361235Z"
"CNPBKPP2CQ",True,"Found","34:3A:20:C8:CB:00","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38976524","network","7100832648","CNPBKPP2CQ","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38976524","0","","","IN","complete","","","","2023-03-02T19:37:57.937455Z","2023-03-02T19:37:58.373763Z"
"CNPBKPP2CR",True,"Found","34:3A:20:C9:05:B2","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38976525","network","7100832648","CNPBKPP2CR","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38976525","0","","","IN","complete","","","","2023-03-02T19:37:57.943615Z","2023-03-02T19:37:58.528922Z"
"CNPBKPP2CS",True,"Found","34:3A:20:C8:CE:68","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38976526","network","7100832648","CNPBKPP2CS","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38976526","0","","","IN","complete","","","","2023-03-02T19:37:57.955290Z","2023-03-02T19:37:58.528740Z"
"CNPBKPP2CW",True,"Found","34:3A:20:C8:F0:44","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38976529","network","7100832648","CNPBKPP2CW","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38976529","0","","","IN","complete","","","","2023-03-02T19:37:57.976570Z","2023-03-02T19:37:58.686706Z"
"CNPBKPP2CX",True,"Found","34:3A:20:C8:DA:B6","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38976530","network","7100832648","CNPBKPP2CX","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38976530","0","","","IN","complete","","","","2023-03-02T19:37:57.984891Z","2023-03-02T19:37:58.584756Z"
"CNPBKPP2CY",True,"Found","34:3A:20:C8:E2:60","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38976531","network","7100832648","CNPBKPP2CY","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38976531","0","","","IN","complete","","","","2023-03-02T19:37:57.990807Z","2023-03-02T19:37:58.720738Z"
"CNPBKPP2D1",True,"Found","34:3A:20:C8:E7:E0","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38976534","network","7100832648","CNPBKPP2D1","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38976534","0","","","IN","complete","","","","2023-03-02T19:37:58.010125Z","2023-03-02T19:37:58.773103Z"
"CNPBKPP2D2",True,"Found","34:3A:20:C9:1D:E2","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38976535","network","7100832648","CNPBKPP2D2","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38976535","0","","","IN","complete","","","","2023-03-02T19:37:58.015503Z","2023-03-02T19:37:58.788229Z"
